ID,author,title,year,volume,number,pages,doi,ENTRYTYPE,series,abstract,search_set,container_title,author_full,author_first,title_short,container_title_short,origin
1216,jongta yu andjenhwa hu andtsanghsiang cheng andjenhwa paul,role affect self disclosure social network websites test 2 competing models,,32,2,,101080/0742122220151063305,article,,,,j mana info syst,Jongtae Yu and Jen-Hwa Hu and Tsang-Hsiang Cheng and Jen-Hwa Paul and Hu,jongta,role affect self disclosure social network websites test 2 competing,jmis,1216
1217,terry anthofy andbyrd terry andanthony byrd,implementation use expert systems organizations perceptions knowledge engineers,,8,4,,,article,,,,j mana info syst,Terry Antho^fy and Byrd Terry and Anthony Byrd,terry,implementation use expert systems organizations perceptions knowledge engineers,jmis,1217
1218,jianxiong huang andwai fong boh andkim huat goh,temporal study effects online opinions information sources matter,,34,4,,101080/0742122220171394079,article,,,,j mana info syst,Jianxiong Huang and Wai Fong Boh and Kim Huat Goh,jianxiong,temporal study effects online opinions information sources matter,jmis,1218
1219,ziru li andyili hong andzhongju zhang andw p,empowering competition effects platform based sharing economy supply demand sides labor market,,38,1,,101080/0742122220211870387,article,,,,j mana info syst,Ziru Li and Yili Hong and Zhongju Zhang and W. P Carey and C. T Bauer,ziru,empowering competition effects platform based sharing economy supply demand sides,jmis,1219
1220,andrew hardin andclayton a looney andgregory d moody,assessing credibility decisional guidance delivered information systems,,34,4,,101080/0742122220171394073,article,,,,j mana info syst,Andrew Hardin and Clayton A Looney and Gregory D Moody,andrew,assessing credibility decisional guidance delivered information systems,jmis,1220
1222,yuchen pan anddesheng wu,novel recommendation model online offline service based customer network service location,,37,2,,101080/0742122220201759927,article,,,,j mana info syst,Yuchen Pan and Desheng Wu,yuchen,novel recommendation model online offline service based customer network service,jmis,1222
1223,rajiv garg andmichal d smith andrahul telang,measuring information diffusion online community,,28,2,,102753/mis0742_1222280202,article,,,,j mana info syst,Rajiv Garg and Michael D Smith and Rahul Telang,rajiv,measuring information diffusion online community,jmis,1223
1224,william j kettinghr andcarolina kettinger andvarun grover,special section toward theory business process change management william j kettinger varun grover guest editors,,12,1,,,article,,,,j mana info syst,William J Kettinghr and Carolina Kettinger and Varun Grover,william,special section toward theory business process change management william j,jmis,1224
1225,weiling ke andkwokkee wei,"inducing intrinsic motivation explore enterprise system supremacy organizational levers weiling ke, chuan hoo tan, choon ling sia, kwok kee wei",,29,3,,102753/mis0742_1222290308,article,,,,j mana info syst,Weiling Ke and Kwok-Kee Wei,weiling,inducing intrinsic motivation explore enterprise system supremacy organizational levers weiling,jmis,1225
1226,eric,mckesson drug company case study economost strategic information system eric k clemons michael row,,5,1,,,article,,,,j mana info syst,Eric K Clemons,eric,mckesson drug company case study economost strategic information system eric,jmis,1226
1227,yan chen andkuangwei wen,organizations information security policy compliance stick carrot approach,,29,3,,102753/mis0742_1222290305,article,,,,j mana info syst,Yan Chen and Kuang-Wei Wen,yan,organizations information security policy compliance stick carrot approach,jmis,1227
1228,matt e thatcher anddavid e pingry,understanding business value information technology investments theoretical evidence alternative market cost structures,,21,2,,,article,,,,j mana info syst,Matt E Thatcher and David E Pingry,matt,understanding business value information technology investments theoretical evidence alternative market,jmis,1228
1229,eric t g wang andjeffrey c f tai,virtual integration theory improved supply chain performance,,23,2,,102753/mis0742_1222230203,article,,,,j mana info syst,Eric T G Wang and Jeffrey C F Tai and Hsiao-Lan Wei and William E Simon Graduate,eric,virtual integration theory improved supply chain performance,jmis,1229
1231,brent kitchens anddavid dobolyi andjingjing li andahmed abbasi,advanced customer analytics strategic value through integration relationship oriented big data,,35,2,,101080/0742122220181451957,article,,,,j mana info syst,Brent Kitchens and David Dobolyi and Jingjing Li and Ahmed Abbasi,brent,advanced customer analytics strategic value through integration relationship oriented big,jmis,1231
1232,salvatore belardo andharold l pazer,scope complexity framework classification analysis information decision systems,,2,2,,,article,,,,j mana info syst,Salvatore Belardo and Harold L Pazer,salvatore,scope complexity framework classification analysis information decision systems,jmis,1232
1233,daniel q chen anddavid s preston andmorgan swink,how use big data analytics affects value creation supply chain management,,32,4,,101080/0742122220151138364,article,,,,j mana info syst,Daniel Q Chen and David S Preston and Morgan Swink,daniel,how use big data analytics affects value creation supply chain,jmis,1233
1234,ann majchrzak andsirkka l jarvenpaa,safe contexts interorganizational collaborations among homeland security professionals,,27,2,,102753/mis0742_1222270202,article,,,,j mana info syst,Ann Majchrzak and Sirkka L Jarvenpaa,ann,safe contexts interorganizational collaborations among homeland security professionals,jmis,1234
1235,j daniel couger andscott c mcintyre andj daniel,motivation norms knowledge engineers compared those software engineers,,4,3,,,article,,,,j mana info syst,J. Daniel Couger and Scott C Mcintyre and J. Daniel Couger,j,motivation norms knowledge engineers compared those software engineers,jmis,1235
1236,eric k clemons andrajiv m dewan androbert j,special section applying information economics corporate strategy,,24,2,,102753/mis0742_1222240201,article,,,,j mana info syst,Eric K Clemons and Rajiv M Dewan and Robert J Kauffman,eric,special section applying information economics corporate strategy,jmis,1236
1237,benn r konsynski andjeffrey e kottemann andjay f,plexsys 84 integrated development environment information systems,,1,3,,,article,,,,j mana info syst,Benn R Konsynski and Jeffrey E Kottemann and Jay F Nunamaker and Jack W Stott,benn,plexsys 84 integrated development environment information systems,jmis,1237
1238,kexin zhao andmichal j shaw,what motivates firms contribute consortium based e business standardization,,28,2,,102753/mis0742_1222280211,article,,,,j mana info syst,Kexin Zhao and Michael J Shaw,kexin,what motivates firms contribute consortium based e business standardization,jmis,1238
1239,sherry d ryan anddavid a harrison,considering social subsystem costs benefits information technology investment decisions view field anticipated payoffs,,16,4,,,article,,,,j mana info syst,Sherry D Ryan and David A Harrison,sherry,considering social subsystem costs benefits information technology investment decisions view,jmis,1239
1240,,ethicalconsiderations implementation deployment information systems have begun receive serious attention,,13,4,,,article,,,,j mana info syst,,,ethicalconsiderations implementation deployment information systems have begun receive serious attention,jmis,1240
1241,f greg burton andyining chen andvarun grover andkathy,application expectancy theory assessing user motivation utilize expert system,,9,3,,,article,,,,j mana info syst,F. Greg Burton and Yi-Ning Chen and Varun Grover and Kathy A Stewart,f,application expectancy theory assessing user motivation utilize expert system,jmis,1241
1242,robert p bostrom andsaurabh gupta anddominic thomas,meta theory understanding information systems within sociotechnical systems,,26,1,,102753/mis0742_1222260102,article,,,,j mana info syst,Robert P Bostrom and Saurabh Gupta and Dominic Thomas,robert,meta theory understanding information systems within sociotechnical systems,jmis,1242
1243,amrit tiwana andstephen k kim,concurrent it sourcing mechanisms contingent advantages,,33,1,,101080/0742122220161172456,article,,,,j mana info syst,Amrit Tiwana and Stephen K Kim,amrit,concurrent it sourcing mechanisms contingent advantages,jmis,1243
1244,alan r dennis andcraig k tyran anddouglas r,group support systems strategic planning,,14,1,,,article,,,,j mana info syst,Alan R Dennis and Craig K Tyran and Douglas R Vogel and Jay F Nunamaker and R. Alan and Dennis and Arthur Anderseti Consuiting,alan,group support systems strategic planning,jmis,1244
1245,jeffrey,effects local versus global schema diagrams verification communication conceptual data modeling,,19,3,,,article,,,,j mana info syst,Jeffrey Parsons,jeffrey,effects local versus global schema diagrams verification communication conceptual data,jmis,1245
1246,pavan gundepudl andne s rudi andabraham seidmann andpavan,forward versus spot buying information goods,,18,2,,,article,,,,j mana info syst,Pavan Gundepudl and Ne S Rudi and Abraham Seidmann and Pavan Gundepudi,pavan,forward versus spot buying information goods,jmis,1246
1247,ahmed abbasi andhsinchun chen andjay f nunamaker,stylometric identification electronic markets scalability robustness,,25,1,,102753/mis0742_1222250103,article,,,,j mana info syst,Ahmed Abbasi and Hsinchun Chen and Jay F Nunamaker,ahmed,stylometric identification electronic markets scalability robustness,jmis,1247
1248,khalil khoumbati andmarinos themistocleous andzahir irani andkhalil khotjmbati,evaluating adoption enterprise application integration health care organizations,,22,4,,,article,,,,j mana info syst,Khalil Khoumbati and Marinos Themistocleous and Zahir Irani and Khalil Khotjmbati,khalil,evaluating adoption enterprise application integration health care organizations,jmis,1248
1249,eric,empirical investigation 3 party seller rating systems e commerce case buysafe,,24,2,,102753/mis0742_1222240203,article,,,,j mana info syst,Eric K Clemons,eric,empirical investigation 3 party seller rating systems e commerce case,jmis,1249
1250,peng xie andhailiang chen andyu jeffrey hu,signal noise social media discussions role network cohesion predicting bitcoin market,,37,4,,101080/0742122220201831762,article,,,,j mana info syst,Peng Xie and Hailiang Chen and Yu Jeffrey Hu,peng,signal noise social media discussions role network cohesion predicting bitcoin,jmis,1250
1251,ryan m schutzler andg mark grimes andjustin scott,impact chatbot conversational skill engagement perceived humanness,,37,3,,101080/0742122220201790204,article,,,,j mana info syst,Ryan M Schuetzler and G. Mark Grimes and Justin Scott Giboney,ryan,impact chatbot conversational skill engagement perceived humanness,jmis,1251
1252,jack,framework examination management involvement decision support systems jack t hogue,,4,1,,,article,,,,j mana info syst,Jack T Hogue,jack,framework examination management involvement decision support systems jack t hogue,jmis,1252
1253,yan dang andyulei zhang andhsinchun chen andsusan a,theory informed design evaluation advanced search knowledge mapping system nanotechnology,,28,4,,102753/mis0742_1222280405,article,,,,j mana info syst,Yan Dang and Yulei Zhang and Hsinchun Chen and Susan A Brown and Jen-Hwa Hu and Jay F Yan Nunamaker and Dang and Jen-Hwa Paul and Hu,yan,theory informed design evaluation advanced search knowledge mapping system nanotechnology,jmis,1253
1254,ravi aron anderic k clemons andsashi reddi,just right outsourcing understanding managing risk,,22,2,,,article,,,,j mana info syst,Ravi Aron and Eric K Clemons and Sashi Reddi,ravi,just right outsourcing understanding managing risk,jmis,1254
1255,he li andsungjin yoo andwilliam j kettinger andann,roles it strategies security investments reducing organizational security breaches,,38,1,,101080/0742122220211870390,article,,,,j mana info syst,He Li and Sungjin Yoo and William J Kettinger and Ann Powers,he,roles it strategies security investments reducing organizational security breaches,jmis,1255
1256,ryan,exploring emerging hacker assets key hackers proactive cyber threat intelligence,,34,4,,101080/0742122220171394049,article,,,,j mana info syst,Ryan Chinn,ryan,exploring emerging hacker assets key hackers proactive cyber threat intelligence,jmis,1256
1257,liang chen andpei xu anddeliu,effect crowd voting participation crowdsourcing contests,,37,2,,101080/0742122220201759342,article,,,,j mana info syst,Liang Chen and Pei Xu and De Liu,liang,effect crowd voting participation crowdsourcing contests,jmis,1257
1258,surya,classifying organization identify its information requirements comprehensive framework,,2,1,,,article,,,,j mana info syst,Surya B Yadav,surya,classifying organization identify its information requirements comprehensive framework,jmis,1258
1259,constance elise porter andsarv devaraj anddawon sun,test 2 models value creation virtual communities,,30,1,,102753/mis0742_1222300108,article,,,,j mana info syst,Constance Elise Porter and Sarv Devaraj and Daewon Sun,constance,test 2 models value creation virtual communities,jmis,1259
1261,nicholas roberts anddamon e campbell andleo r vijayasarathy,using information systems sense opportunities innovation integrating postadoptive use behaviors dynamic managerial capability perspective,,33,1,,101080/0742122220161172452,article,,,,j mana info syst,Nicholas Roberts and Damon E Campbell and Leo R Vijayasarathy,nicholas,using information systems sense opportunities innovation integrating postadoptive use behaviors,jmis,1261
1262,daniel gozman andjonathan liebenau andjonathan mangan,innovation mechanisms fintech start ups insights swift s innotribe competition,,35,1,,101080/0742122220181440768,article,,,,j mana info syst,Daniel Gozman and Jonathan Liebenau and Jonathan Mangan,daniel,innovation mechanisms fintech start ups insights swift s innotribe competition,jmis,1262
1263,eva alice andchristiane bittner andjan marco,creating shared understanding heterogeneous work groups why it matters how achieve it,,31,1,,102753/mis0742_1222310106,article,,,,j mana info syst,Eva Alice and Christiane Bittner and Jan Marco,eva,creating shared understanding heterogeneous work groups why it matters how,jmis,1263
1264,weiguo fan andmichal d gordon andpraveen pathak,genetic programming based discovery ranking functions effective web search,,21,4,,,article,,,,j mana info syst,Weiguo Fan and Michael D Gordon and Praveen Pathak,weiguo,genetic programming based discovery ranking functions effective web search,jmis,1264
1265,alina dulipovici anddaniel robey,strategic alignment misalignment knowledge management systems social representation perspective,,29,4,,102753/mis0742_1222290404,article,,,,j mana info syst,Alina Dulipovici and Daniel Robey,alina,strategic alignment misalignment knowledge management systems social representation perspective,jmis,1265
1266,jahyeon ahn andyoonsoo ba andjahyeon ju andwonseok oh,"attention adjustment, renewal, equilibrium seeking online search eye tracking approach",,35,4,,101080/0742122220181523595,article,,,,j mana info syst,Jae-Hyeon Ahn and Yoon-Soo Bae and Jaehyeon Ju and Wonseok Oh,jahyeon,"attention adjustment, renewal, equilibrium seeking online search eye tracking approach",jmis,1266
1267,karen,social media brand purchase quantifying effects exposures earned owned social media activities 2 stage decision making model karen xie young jin lee,,32,2,,101080/0742122220151063297,article,,,,j mana info syst,Karen Xie,karen,social media brand purchase quantifying effects exposures earned owned social,jmis,1267
1268,robert o briggs andjay f nunamaker andralph h,special issue information systems design theory methodology,,20,4,,,article,,,,j mana info syst,Robert O Briggs and Jay F Nunamaker and Ralph H Sprague,robert,special issue information systems design theory methodology,jmis,1268
1270,allison w harrison andr kelly andhugh watson andgeorge,influence individual differences skill end user computing,,9,1,,,article,,,,j mana info syst,Allison W Harrison and R. Kelly and Hugh Watson and George Houdeshel,allison,influence individual differences skill end user computing,jmis,1270
1271,bruce a reinig androbert o briggs andmorgan m,affective reward adoption group support systems productivity is not always enough,,12,3,,,article,,,,j mana info syst,Bruce A Reinig and Robert O Briggs and Morgan M Shepherd and Jerome Yen and Jay F Nunamaicer,bruce,affective reward adoption group support systems productivity is not always,jmis,1271
1272,david f feeny andblake ivbs,search sustainability reaping long term advantage investments information technology,,7,1,,,article,,,,j mana info syst,David F Feeny and Blake Ivbs,david,search sustainability reaping long term advantage investments information technology,jmis,1272
1273,eric k clemons andbruce w weber,"segmentation, differentiation, flexible pricing experiences information technology segment tailored strategies",,11,2,,,article,,,,j mana info syst,Eric K Clemons and Bruce W Weber,eric,"segmentation, differentiation, flexible pricing experiences information technology segment tailored strategies",jmis,1273
1274,akhil kumar andwil m p vanderaalst andericm w,dynamic work distribution workflow management systems how balance quality performance,,18,3,,,article,,,,j mana info syst,Akhil Kumar and Wil M P Van Der Aalst and Ericm W Verbeek and Eric M W Verbeek,akhil,dynamic work distribution workflow management systems how balance quality performance,jmis,1274
1275,m tolga andakcura and andzafer d ozdemir andm,strategic analysis multi channel expert services,,34,1,,101080/0742122220171297637,article,,,,j mana info syst,M. Tolga and Akcura And and Zafer D Ozdemir and M. Totca Akcuraa,m,strategic analysis multi channel expert services,jmis,1275
1276,,offshore outsourcing dynamic causal model counteracting forces,,22,2,,,article,,,,j mana info syst,,,offshore outsourcing dynamic causal model counteracting forces,jmis,1276
1277,sabyasachi,analyzing cost effectiveness organizations impact information technology spending sabyasachimitra antoine karim chaya,,13,2,,,article,,,,j mana info syst,Sabyasachi Mitra,sabyasachi,analyzing cost effectiveness organizations impact information technology spending sabyasachimitra antoine,jmis,1277
1278,roxanne starr andkenneth hiltz andmurray turoff johnson andhiltz,group decision support effects designated human leaders statistical feedback computerized conferences,,8,2,,,article,,,,j mana info syst,Roxanne Starr and Kenneth Hiltz and Murray Turoff Johnson and Hiltz and Murray Turoff,roxanne,group decision support effects designated human leaders statistical feedback computerized,jmis,1278
1280,sunil wattal andrahul telang andtridas mukhopadhyay,information personalization 2 dimensional product differentiation model,,26,2,,102753/mis0742_1222260204,article,,,,j mana info syst,Sunil Wattal and Rahul Telang and Tridas Mukhopadhyay,sunil,information personalization 2 dimensional product differentiation model,jmis,1280
1281,william l furst andjames m ragusa,expert systems multimedia examining potential integration,,11,3,,,article,,,,j mana info syst,William L Fuerst and James M Ragusa,william,expert systems multimedia examining potential integration,jmis,1281
1282,till j winkler andjochen wulf,effectiveness it service management capability value co creation value facilitation mechanisms till j winkler jochen wulf,,36,2,,101080/0742122220191599513,article,,,,j mana info syst,Till J Winkler and Jochen Wulf,till,effectiveness it service management capability value co creation value facilitation,jmis,1282
1283,xlaodong,meaning measurement user satisfaction multigroup invariance analysis end user computing satisfaction instrument,,21,1,,,article,,,,j mana info syst,Xlaodong Deng,xlaodong,meaning measurement user satisfaction multigroup invariance analysis end user computing,jmis,1283
1284,jaiyeol son andsridhar narasimhan andfrederick j riggins,"effects relational factors channel climate edi usage customer supplier relationship jai yeol son, sridhar narasimhan, frederick j, riggins",,22,1,,,article,,,,j mana info syst,Jai-Yeol Son and Sridhar Narasimhan and Frederick J Riggins,jaiyeol,effects relational factors channel climate edi usage customer supplier relationship,jmis,1284
1285,thomas,how market smart products design pricing sharing markets,,37,3,,101080/0742122220201790179,article,,,,j mana info syst,Thomas A Weber,thomas,how market smart products design pricing sharing markets,jmis,1285
1286,minghui huang anderic t g wang andabraham seidmann,price mechanism knowledge transfer integrative theory,,24,3,,102753/mis0742_1222240303,article,,,,j mana info syst,Ming-Hui Huang and Eric T G Wang and Abraham Seidmann,minghui,price mechanism knowledge transfer integrative theory,jmis,1286
1287,su u dong andmonica s johar andram l,benchmarking model management knowledge intensive service delivery networks,,28,3,,102753/mis0742_1222280304,article,,,,j mana info syst,Su U Dong and Monica S Johar and Ram L Kumar,su,benchmarking model management knowledge intensive service delivery networks,jmis,1287
1288,mengxiang li andqiqi jiang andchuanhoo tan andkwokkee wei,enhancing user game engagement through software gaming elements,,30,4,,102753/mis0742_1222300405,article,,,,j mana info syst,Mengxiang Li and Qiqi Jiang and Chuan-Hoo Tan and Kwok-Kee Wei,mengxiang,enhancing user game engagement through software gaming elements,jmis,1288
1289,richard y wang anddiane m strong,beyond accuracy what data quality means data consumers,,12,4,,,article,,,,j mana info syst,Richard Y Wang and Diane M Strong,richard,beyond accuracy what data quality means data consumers,jmis,1289
1290,jahangir karimi andzhiping walter,role dynamic capabilities responding digital disruption factor based study newspaper industry,,32,1,,101080/0742122220151029380,article,,,,j mana info syst,Jahangir Karimi and Zhiping Walter,jahangir,role dynamic capabilities responding digital disruption factor based study newspaper,jmis,1290
1291,rajiv sabherwal andwilliam r king,empirical taxonomy decision making processes concerning strategic applications information systems rajiv sabherwal william r king,,11,4,,,article,,,,j mana info syst,Rajiv Sabherwal and William R King,rajiv,empirical taxonomy decision making processes concerning strategic applications information systems,jmis,1291
1292,paul benjamin lowry andanthony vance andgreg moody andbryan,explaining predicting impact branding alliances web site quality initial consumer trust e commerce web sites,,24,4,,102753/mis0742_1222240408,article,,,,j mana info syst,Paul Benjamin Lowry and Anthony Vance and Greg Moody and Bryan Beckman and Benjamin Lowry and J. Mack,paul,explaining predicting impact branding alliances web site quality initial consumer,jmis,1292
1293,james,discrepancy model information system personnel l irnover jaivies j jiang gary klein,,19,2,,,article,,,,j mana info syst,James J Jiang,james,discrepancy model information system personnel l irnover jaivies j jiang,jmis,1293
1294,robert o briggs andgertjan devreede andjay f nunamaker,collaboration engineering thinklets pursue sustained success group support systems,,19,4,,,article,,,,j mana info syst,Robert O Briggs and Gert-Jan De Vreede and Jay F Nunamaker and O. Robert and Briggs,robert,collaboration engineering thinklets pursue sustained success group support systems,jmis,1294
1295,didanyand tullio disandy tullioand sandystaples,governance control open source software projects,,30,3,,102753/mis0742_1222300303,article,,,,j mana info syst,D. I Dany and D. Tullio and Di Sandy and Tullio and D. Sandy Staples,didanyand,governance control open source software projects,jmis,1295
1296,david durward andivo blohm andjan marco leimeister,nature crowd work its effects individuals work perception,,37,1,,101080/0742122220191705506,article,,,,j mana info syst,David Durward and Ivo Blohm and Jan Marco Leimeister,david,nature crowd work its effects individuals work perception,jmis,1296
1297,kai spohrer andmonica fallon andhartmut hohle andarmin heinzl,designing effective mobile health apps combining behavior change techniques really create synergies,,38,2,,101080/0742122220211912936,article,,,,j mana info syst,Kai Spohrer and Monica Fallon and Hartmut Hoehle and Armin Heinzl,kai,designing effective mobile health apps combining behavior change techniques really,jmis,1297
1298,david,"effects task differences work satisfaction, job characteristics, role perceptions programmer analysts",,6,1,,,article,,,,j mana info syst,David K Goldstein,david,"effects task differences work satisfaction, job characteristics, role perceptions programmer",jmis,1298
1299,susan a brown andalan r dennis andviswanath venkatesh,predicting collaboration technology use integrating technology adoption collaboration research,,27,2,,102753/mis0742_1222270201,article,,,,j mana info syst,Susan A Brown and Alan R Dennis and Viswanath Venkatesh,susan,predicting collaboration technology use integrating technology adoption collaboration research,jmis,1299
1300,patricia a essex andsimha r magal anddouglas e,determinants information center success,,15,2,,,article,,,,j mana info syst,Patricia A Essex and Simha R Magal and Douglas E Masteller and Slmha R Magal,patricia,determinants information center success,jmis,1300
1301,alexander s dennis andjordan b barlow andalan r,power introverts personality intelligence virtual teams,,39,1,,101080/0742122220212023408,article,,,,j mana info syst,Alexander S Dennis and Jordan B Barlow and Alan R Dennis and Alan R Dennis,alexander,power introverts personality intelligence virtual teams,jmis,1301
1302,dennis f galletta andkathleen s hartzel andsusan e,spreadsheet presentation error detection experimental study,,13,3,,,article,,,,j mana info syst,Dennis F Galletta and Kathleen S Hartzel and Susan E Johnson and Jimmie L Joseph,dennis,spreadsheet presentation error detection experimental study,jmis,1302
1303,izak benbasat anddavid gefen andpaul a pavlou,"special issue trust online environments izak benbasat, david gefen, paul pavlou, guest editors",,24,4,,102753/mis0742_1222240400,article,,,,j mana info syst,Izak Benbasat and David Gefen and Paul A Pavlou,izak,"special issue trust online environments izak benbasat, david gefen, paul",jmis,1303
1305,nancy walters coppola andstarr roxanne hiltz andnaomi g,becoming virtual professor pedagogical roles asynchronous learning networks,,18,4,,,article,,,,j mana info syst,Nancy Walters Coppola and Starr Roxanne Hiltz and Naomi G Rotter,nancy,becoming virtual professor pedagogical roles asynchronous learning networks,jmis,1305
1306,michel benaroch andmark jeffery androbert j kauffman andsandeep,option based risk management field study sequential information technology investment decisions,,24,2,,102753/mis0742_1222240205,article,,,,j mana info syst,Michel Benaroch and Mark Jeffery and Robert J Kauffman and Sandeep Shah and Martin J Whitman,michel,option based risk management field study sequential information technology investment,jmis,1306
1307,xitong guo anddoug vogel andphil zhou andx i,chaos theory lens interpreting blogging,,26,1,,102753/mis0742_1222260105,article,,,,j mana info syst,Xitong Guo and Doug Vogel and Phil Zhou and X. I Zhang and Huaping Chen,xitong,chaos theory lens interpreting blogging,jmis,1307
1308,raymond y k lau andlouis c k li,mining trading partners preferences efficient multi issue bargaining e business,,25,1,,102753/mis0742_1222250104,article,,,,j mana info syst,Raymond Y K Lau and Louis C K Li and Raymond Y K Ma and Lau and Yuefeng Li and Ma Lau and Louis C K Ma,raymond,mining trading partners preferences efficient multi issue bargaining e business,jmis,1308
1309,jeffrey l sampler andjames e short,examination information technology s impact value information expertise implications organizational change,,11,2,,,article,,,,j mana info syst,Jeffrey L Sampler and James E Short,jeffrey,examination information technology s impact value information expertise implications organizational,jmis,1309
1310,adel,integrated performance model information systems projects adelm aladwanl,,19,1,,,article,,,,j mana info syst,Adel M Aladwani,adel,integrated performance model information systems projects adelm aladwanl,jmis,1310
1311,gigl,facilitator s general model managing socioemotional issues group support systems meeting environments gigig kelly atid robert p bostrom,,14,3,,,article,,,,j mana info syst,Gigl G Kelly,gigl,facilitator s general model managing socioemotional issues group support systems,jmis,1311
1312,ajay s vinze arun andshu feng t andliou,aeroba blackboard approach model formulation,,9,3,,,article,,,,j mana info syst,Ajay S Vinze Arun and Shue Feng T and Liou and Copyright© M E Sharpe,ajay,aeroba blackboard approach model formulation,jmis,1312
1313,souren paul andimad m samarah andpriya seetharaman andpeter,empirical investigation collaborative conflict management style group support system based global virtual teams,,21,3,,,article,,,,j mana info syst,Souren Paul and Imad M Samarah and Priya Seetharaman and Peter P Mykytyn and Paul Souren,souren,empirical investigation collaborative conflict management style group support system based,jmis,1313
1314,sangmi chai andsanjukta raghav das andsangmi rao andchai,factors affecting bloggers knowledge sharing investigation across gender,,28,3,,102753/mis0742_1222280309,article,,,,j mana info syst,Sangmi Chai and Sanjukta Raghav Das and Sangmi Rao and Chai,sangmi,factors affecting bloggers knowledge sharing investigation across gender,jmis,1314
1315,william b fredenberger andastrid lipp andhugh j watson,information requirements turnaround managers at beginning engagements,,13,4,,,article,,,,j mana info syst,William B Fredenberger and Astrid Lipp and Hugh J Watson and Astrid Llpp,william,information requirements turnaround managers at beginning engagements,jmis,1315
1316,alok gupta andboris jukic anddale o stahl andandrew,extracting consumers private information implementing incentive compatible internet traffic pricing,,17,1,,,article,,,,j mana info syst,Alok Gupta and Boris Jukic and Dale O Stahl and Andrew B Whinston,alok,extracting consumers private information implementing incentive compatible internet traffic pricing,jmis,1316
1317,hyun b eom andsang m lee andcharles a,multiple criteria decision support system global financial planning,,4,3,,,article,,,,j mana info syst,Hyun B Eom and Sang M Lee and Charles A Snyder and F. Nelson Ford,hyun,multiple criteria decision support system global financial planning,jmis,1317
1318,albert l lederer andgeorge l smith andl albert,individual differences decision making using various levels aggregation information,,5,3,,,article,,,,j mana info syst,Albert L Lederer and George L Smith and L. Albert and Lederer and Joseph M Katz Graduate,albert,individual differences decision making using various levels aggregation information,jmis,1318
1319,william,applying group support systems classroom settings social cognitive learning theory explanation,,12,3,,,article,,,,j mana info syst,William H Money,william,applying group support systems classroom settings social cognitive learning theory,jmis,1319
1320,priyanga,"whose what social media complaints have happier resolutions evidence twitter priyanga gunarathne, huaxia rui, abraham seidmann",,34,2,,101080/0742122220171334465,article,,,,j mana info syst,Priyanga Gunarathne,priyanga,whose what social media complaints have happier resolutions evidence twitter,jmis,1320
1321,yolahfde e chan andyolande e chan,it value great divide between qualitative quantitative individual organizational measures,,16,4,,,article,,,,j mana info syst,Yolahfde E Chan and Yolande E Chan,yolahfde,it value great divide between qualitative quantitative individual organizational measures,jmis,1321
1322,franck soh andvarun grover,leveraging platform boundary resources role distributed sensemaking,,39,2,,101080/0742122220222063554,article,,,,j mana info syst,Franck Soh and Varun Grover,franck,leveraging platform boundary resources role distributed sensemaking,jmis,1322
1323,david b paradice andjames f david courtney andparadice,causal non causal relationships dynamic model construction managerial advisory system,,3,4,,,article,,,,j mana info syst,David B Paradice and James F David Courtney and Paradice,david,causal non causal relationships dynamic model construction managerial advisory system,jmis,1323
1324,dandan qiao andshunyang lee andandrew b whinston andqiang,mitigating adverse effect monetary incentives voluntary contributions online,,38,1,,101080/0742122220211870385,article,,,,j mana info syst,Dandan Qiao and Shun-Yang Lee and Andrew B Whinston and Qiang Wei,dandan,mitigating adverse effect monetary incentives voluntary contributions online,jmis,1324
1325,weifeng li andyidong chai,assessing enhancing adversarial robustness predictive analytics empirically tested design framework,,39,2,,101080/0742122220222063549,article,,,,j mana info syst,Weifeng Li and Yidong Chai,weifeng,assessing enhancing adversarial robustness predictive analytics empirically tested design framework,jmis,1325
1326,matthew j hashim andkarthik n kannan andsandra maximiano,"digital piracy, teens, source advice experimental study",,31,2,,102753/mis0742_1222310208,article,,,,j mana info syst,Matthew J Hashim and Karthik N Kannan and Sandra Maximiano and Jackie Rees Ulmer and Quarterly Mis and Sandra Maximiano,matthew,"digital piracy, teens, source advice experimental study",jmis,1326
1327,radhika santhanam andlarry seligman anddavid kang,postimplementation knowledge transfers users information technology professionals,,24,1,,102753/mis0742_1222240105,article,,,,j mana info syst,Radhika Santhanam and Larry Seligman and David Kang,radhika,postimplementation knowledge transfers users information technology professionals,jmis,1327
1328,huseyin cavusoglu andsrinivasan andwei t yu,decision theoretic game theoretic approaches it security investment,,25,2,,102753/mis0742_1222250211,article,,,,j mana info syst,Huseyin Cavusoglu and Srinivasan and Wei T Yue,huseyin,decision theoretic game theoretic approaches it security investment,jmis,1328
1329,tingpeng liang andchristopher v jones,design self evolving decision support system,,4,1,,,article,,,,j mana info syst,Ting-Peng Liang and Christopher V Jones,tingpeng,design self evolving decision support system,jmis,1329
1330,d harrison mcknight andpeng liu andbrian t pentland,trust change information technology products,,37,4,,101080/0742122220201831772,article,,,,j mana info syst,D. Harrison Mcknight and Peng Liu and Brian T Pentland and Contact D Harrison Mcknight,d,trust change information technology products,jmis,1330
