dataset,id1,id2,title1,author1,year1,title2,author2,year2
mixed,mixed_2865,mixed_869,When Filling the Wait Makes it Feel Longer - A Paradigm Shift Perspective for Managing Online Delay,"Hong, Weiyin and Hess, Traci J. and Hardin, Andrew M.",2013,When Filling the Wait Makes it Feel Longer: A Paradigm Shift Perspective for Managing Online Delay,"Hong, Weiyin and Hess, Traci J. and Hardin, Andrew",2013
mixed,mixed_1236,mixed_4686,The Creation of Social Value: Can an Online Health Community Reduce Rural-Urban Health Disparities?,"Goh, Jie Mein and Gao, Guodong (Gordon) and Agarwal, Ritu",2016,THE CREATION OF SOCIAL VALUE: CAN AN ONLINE HEALTH COMMUNITY REDUCE RURAL-URBAN HEALTH DISPARITIES? 1,"Goh, Jie Mein and Gao, Gordon and Agarwal, Ritu",nan
mixed,mixed_4551,mixed_3080,REVEALING OR NON-REVEALING: THE IMPACT OF REVIEW DISCLOSURE POLICY ON FIRM PROFITABILITY 1,"Li, Xinxin",nan,Revealing or Non-Revealing - The Impact of Review Disclosure Policy on Firm Profitability,"Li, Xinxin",2017
mixed,mixed_470,mixed_4384,Teledemocracy: Using Information Technology to Enhance Political Work,"Ytterstad, Pal and Watson, Richard T.",1996,Teledemocracy: Using Information Technology to Enhance Political Work,"Ytterstad, Pi and Akselsen, Sigmund and Svendsen, Gunnvsld and Watson, Richard T",nan
mixed,mixed_2499,mixed_1446,The Disruptive Nature of Information Technology Innovations - The Case of Internet Computing in Systems Development Organizations,"Lyytinen, Kalle and Rose, Gregory M.",2003,The Disruptive Nature of Information Technology Innovations: The Case of Internet Computing in Systems Development Organizations,Lyytinen and Rose,2003
mixed,mixed_2546,mixed_1524,Vicious and Virtuous Circles in the Management of Knowledge - The Case of Infosys Technologies,"Garud, Raghu and Kumaraswamy, Arun",2005,Vicious and Virtuous Circles in the Management of Knowledge: The Case of Infosys Technologies,Garud and Kumaraswamy,2005
mixed,mixed_3038,mixed_4616,You Can't Bribe a Computer - Dealing with the Societal Challenge of Corruption Through ICT,"Srivastava, Shirish C. and Teo, Thompson S. H. and Devaraj, Sarv",2016,SPECIAL ISSUE: ICT AND SOCIETAL CHALLENGES YOU CAN'T BRIBE A COMPUTER: DEALING WITH THE SOCIETAL CHALLENGE OF CORRUPTION THROUGH ICT 1,"Srivastava, Shirish C and Teo, Thompson S H and Devaraj, Sarv and Majchrzak, Ann and Markus, M. Lynne and Wareham, Jonathan",nan
mixed,mixed_2271,mixed_224,The Influence of IT Management Practice on IT Use in Large Organizations,"Boynton, Andrew C. and Zmud, Robert W. and Jacobs, Gerry C.",1994,The Influence of IT Management Practice on IT Use in Large Organizations,"Boynton, Andrew C. and Zmud, Robert W. and Jacobs, Gerry C.",1994
mixed,mixed_829,mixed_3040,An Exploratory Study of the Formation and Impact of Electronic Service Failures,"Tan, Chee-Wee and Benbasat, Izak and Cenfetelli, Ronald T.",2016,An Exploratory Study of the Formation and Impact of Electronic Service Failures,"Tan, Chee-Wee and Benbasat, Izak and Cenfetelli, Ronald T.",2016
mixed,mixed_3024,mixed_4794,Identity Verification and Societal Challenges - Explaining the Gap Between Service Provision and Development Outcomes,"McGrath, Kathy",2016,SPECIAL ISSUE: ICT AND SOCIETAL CHALLENGES IDENTITY VERIFICATION AND SOCIETAL CHALLENGES: EXPLAINING THE GAP BETWEEN SERVICE PROVISION AND DEVELOPMENT OUTCOMES 1,"Mcgrath, Kathy",nan
mixed,mixed_153,mixed_3937,Organizational Experiences and Career Success of MIS Professionals and Managers: An Examination of Race Differences,"Igbaria, Magid and Wormley, Wayne M.",1992,Organizational Experiences and Career Success of MIS Professionals and Managers: An Examination of Race Differences I,"Igbaria, Magid and Wormley, Wayne M",nan
mixed,mixed_4992,mixed_1685,AN EMPIRICAL EXAMINATION OF THE ECONOMICS OF MOBILE APPLICATION SECURITY 1,"Sanyal, Pallab and Menon, Nirup and Siponen, Mikko",nan,An Empirical Examination of the Economics of Mobile Application Security,"Sanyal, Pallab and Menon, Nirup and Siponen, Mikko",2021
mixed,mixed_2213,mixed_3662,SIM Paper Competition - EPRINET - Leveraging Knowledge in the Electric Utility Industry,"McNurlin, Barbara",1991,EPRINET: Leveraging Knowledge in the Electric Utility Industry,"Mann, Marina M and Rudman Business, Richard L and Group, Management and Jenckes, Thomas A",nan
mixed,mixed_2261,mixed_1108,The Impact of Information Technology on Middle Managers,"Pinsonneault, Alain and Kraemer, Kenneth L.",1993,The Impact of Information Technology on Middle Managers,"Pinsonneault, Alain and Kraemer, Kenneth L.",1993
mixed,mixed_746,mixed_4049,Quality Management in Systems Development: An Organizational System Perspective,"Ravichandran, T. and Rai, Arun",2000,QUALITY MANAGEMENT IN SYSTEMS DEVELOPMENT: AN ORGANIZATIONAL SYSTEM PERSPECTIVE 1,"Ravichandran, T. and Rai, Arun",nan
mixed,mixed_4145,mixed_904,TWEET TO THE TOP? SOCIAL MEDIA PERSONAL BRANDING AND CAREER OUTCOMES 1,"Chen, Yanzhen and Rui, Huaxia and Whinston, Andrew B",nan,Tweet to the Top? Social Media Personal Branding and Career Outcomes,"Chen, Yanzhen and Rui, Huaxia and Whinston, Andrew",2021
mixed,mixed_5071,mixed_980,ASSESSING VALUE IN ORGANIZATIONAL KNOWLEDGE CREATION: CONSIDERATIONS FOR KNOWLEDGE WORKERS 1,"Chen, Andrew N K and Edgington, Theresa M",2004,Assessing Value in Organizational Knowledge Creation: Considerations for Knowledge Workers,Chen and Edgington,2005
mixed,mixed_2217,mixed_1125,SIM Paper Competition - The Application Software Factory - Applying Total Quality Techniques to Systems Development,"Swanson, Kent and McComb, Dave and Smith, Jill and McCubbrey, Donald J.",1991,The Application Software Factory: Applying Total Quality Techniques to Systems Development,"Swanson, Kent and McComb, Dave and Smith, Jill and McCubbrey, Don",1991
mixed,mixed_4708,mixed_2098,Measuring the Effectiveness of Computer-Based Information Systems in the Financial Services Sector,"Miller, J. and Doyle, B. A",nan,Measuring the Effectiveness of Computer-Based Information Systems in the Financial Services Sector,"Miller, J. and Doyle, B. A.",1987
mixed,mixed_1160,mixed_2989,Support Structures and Their Impacts on Employee Outcomes: A Longitudinal Field Study of an Enterprise System Implementation,"Sykes, Tracy Ann",2015,Support Structures and Their Impacts on Employee Outcomes - A Longitudinal Field Study of an Enterprise System Implementation,"Sykes, Tracy Ann",2015
mixed,mixed_4111,mixed_1321,Expert Systems: A Question of Liability?,"Mykytyn, Kathleen and Mykytyn, Peter P and Craig, W. and Slinkman",nan,Expert Systems: A Question of Liability?,"Mykytyn, Kathleen and Mykytyn, Peter P. and Slinkman, Craig W.",1990
mixed,mixed_1776,mixed_5340,Economics of Analytics Services on a Marketplace Platform,"Wang, Zhe and Guo, Hong and Liu, Dengpan",2024,ECONOMICS OF ANALYTICS SERVICES ON A MARKETPLACE PLATFORM 1,"Wang, Zhe and Guo, Hong and Liu, Dengpan",nan
mixed,mixed_3672,mixed_225,LOOKING TOWARD THE FUTURE OF IT-BUSINESS STRATEGIC ALIGNMENT THROUGH THE PAST: A META-ANALYSIS 1,"Gerow, Jennifer E and Grover, Varun and Thatcher, Jason and Roth, Philip L",nan,Looking Toward the Future of IT-Business Strategic Alignment through the Past: A Meta-Analysis,"Gerow, Jennifer E. and Grover, Varun and Thatcher, Jason and Roth, Philip L.",2014
mixed,mixed_4590,mixed_1415,DESIGN PRINCIPLES FOR VIRTUAL WORLDS 1,"Chaturvedi, Alok R and Dolk, Daniel R and Drnevich, Paul L",nan,Design Principles for Virtual Worlds,Chaturvedi and Dolk and Drnevich,2011
mixed,mixed_4681,mixed_1536,HEALTHCARE PREDICTIVE ANALYTICS FOR RISK PROFILING IN CHRONIC CARE: A BAYESIAN MULTITASK LEARNING APPROACH 1,"Lin, Yu-Kai and Chen, Hsinchun and Brown, Randall A and Li, Shu-Hsing and Yang, Hung-Jen",nan,Healthcare Predictive Analytics for Risk Profiling in Chronic Care: A Bayesian Multitask Learning Approach,"Lin, Yu-Kai and Chen, Hsinchun and Brown, Randall A. and Li, Shu-Hsing and Yang, Hung-Jen",2017
mixed,mixed_123,mixed_3953,Harnessing the Power of Self-Organization in an Online Community During Organizational Crisis,"Nan, Ning and Lu, Yong",2014,HARNESSING THE POWER OF SELF-ORGANIZATION IN AN ONLINE COMMUNITY DURING ORGANIZATIONAL CRISIS 1,"Nan, Ning and Lu, Yong",nan
mixed,mixed_4181,mixed_491,"USER SERVICE INNOVATION ON MOBILE PHONE PLATFORMS: INVESTIGATING IMPACTS OF LEAD USERNESS, TOOLKIT SUPPORT, AND DESIGN AUTONOMY 1","Ye, Jonathan and Kankanhalli, Atreyi",nan,"User Service Innovation on Mobile Phone Platforms: Investigating Impacts of Lead Userness, Toolkit Support, and Design Autonomy","Ye, Hua (Jonathan) and Kankanhalli, Atreyi",2018
mixed,mixed_4378,mixed_2017,Evaluating Steering Committee An Evaluation of Data Processing Steering Committees,"Drury, D. H",nan,An Evaluation of Data Processing Steering Committees,"Drury, Donald H.",1984
mixed,mixed_4284,mixed_2468,SHAPING UP FOR E-COMMERCE: INSTITUTIONAL ENABLERS OF THE ORGANIZATIONAL ASSIMILATION OF WEB TECHNOLOGIES 1,"Chatterjee, Debabroto and Grewal, Rajdeep",nan,Shaping UP for E-Commerce - Institutional Enablers of the Organizational Assimliation of Web Technologies,"Chatterjee, Debabroto and Grewal, Rajdeep and Sambamurthy, Vallabh",2002
mixed,mixed_2814,mixed_3675,Enacting Clan Control in Complex IT Projects - A Social Capital Perspective,"Huang, Cecil Chua Eng and Lim, Wee Kiat and Soh, Christina and Sia, Siew Kien",2012,ENACTING CLAN CONTROL IN COMPLEX IT PROJECTS: A SOCIAL CAPITAL PERSPECTIVE 1,"Eng, Cecil and Chua, Huang and Lim, Wee-Kiat and Soh, Christina and Kien, Siew",nan
mixed,mixed_4190,mixed_891,A Flexible Approach to Information System Development,"Ahituv, Niv and Hadass, Michael and Neumann, Seer",nan,A Flexible Approach to Information System Development,"Ahituv, Niv and Hadass, Michael and Neumann, Seev",1984
mixed,mixed_3317,mixed_3558,Capability Development through Just-in-Time Access to Knowledge in Document Repositories: A Longitudinal Examination of Technical Problem Solving,"Subramani, Mani R. and Wagle, Mihir and Ray, Gautam and Gupta, Alok",2021,CAPABILITY DEVELOPMENT THROUGH JUST-IN-TIME ACCESS TO KNOWLEDGE IN DOCUMENT REPOSITORIES: A LONGITUDINAL EXAMINATION OF TECHNICAL PROBLEM SOLVING 1,"Subramani, Mani and Wagle, Mihir and Ray, Gautam and Gupta, Alok",nan
mixed,mixed_4734,mixed_1974,Managing Information Systems Personnel: A Review of the Literature and iVianageriai impiications*,"Bartol, Kathryn M and Martin, David C",nan,Managing Information Systems Personnel - A Reveiw of the Literature and Managerial Implications,"Bartol, Kathryn M. and Martin, David C.",1982
mixed,mixed_1112,mixed_4465,A Data Analytics Framework for Smart Asthma Management Based on Remote Health Information Systems with Bluetooth-Enabled Personal Inhalers,"Son, Junbo and Flatley Brennan, Patricia and Zhou, Shiyu",2020,A DATA ANALYTICS FRAMEWORK FOR SMART ASTHMA MANAGEMENT BASED ON REMOTE HEALTH INFORMATION SYSTEMS WITH BLUETOOTH-ENABLED PERSONAL INHALERS 1 Junbo Son,"Lerner, Alfred and Flatley Brennan, Patricia and Zhou, Shiyu and Bardhan, Indranil and Chen, Hsinchun and Karahanna, Elena",nan
mixed,mixed_2155,mixed_311,SIM Paper Competition - Developing an Expert Systems Strategy,"Braden, Barbara and Kanter, Jerome and Kopsco, David",1989,Developing an Expert Systems Strategy,"Braden, Barbara and Kanter, Jerome and Kopcso, David",1989
mixed,mixed_4210,mixed_2595,RECONCEPTUALIZING COMPATIBILITY BELIEFS IN TECHNOLOGY ACCEPTANCE RESEARCH 1,"Karahanna, Elena and Agarwal, Ritu and Angst, Corey M",nan,Reconceptualizing Compatability Beliefs in Technology Acceptance Research,"Karahanna, Elena and Agarwal, Ritu and Angst, Corey M.",2006
mixed,mixed_1968,mixed_1371,Personality Characteristics of MIS Project Teams - An Empirical Study and Action-Research Design,"Kaiser, Kate M. and Bostrom, Robert P.",1982,Personality Characteristics of MIS Project Teams: An Empirical Study and Action-Research Design,"Kaiser, Kate M. and Bostrom, Robert P.",1982
mixed,mixed_2734,mixed_4618,Information Systems and Environmentally Sustainable Development - Energy Informatics and New Directions for the IS Community,"Watson, Richard T. and Boudreau, Marie-Claude and Chen, Adela J.",2010,INFORMATION SYSTEMS AND ENVIRONMENTALLY SUSTAINABLE DEVELOPMENT: ENERGY INFORMATICS AND NEW DIRECTIONS FOR THE IS COMMUNITY 1,"Watson, Richard T and Boudreau, Marie-Claude and Chen, Adela J",nan
mixed,mixed_2883,mixed_3963,Knowing What a User Likes - A Design Science Approach to Interfaces that Automatically Adapt to Culture,"Reinecke, Katharina and Bernstein, Abraham",2013,KNOWING WHAT A USER LIKES: A DESIGN SCIENCE APPROACH TO INTERFACES THAT AUTOMATICALLY ADAPT TO CULTURE 1,"Reinecke, Katharina and Bernstein, Abraham",nan
mixed,mixed_2486,mixed_5130,Special Issue on Redefining the Organizational Roles of Information Technology,"Zmud, Robert W.",2002,SPECIAL ISSUE ON REDEFININ ORGANIZATIONAL ROLES OF TECHNOLOGY IN THE INFORM,"Zmud, Robert W",nan
mixed,mixed_2948,mixed_4565,Content Sharing in a Social Broadcasting Environment - Evidence from Twitter,"Shi, Zhan and Rui, Huaxia and Whinston, Andrew B.",2014,CONTENT SHARING IN A SOCIAL BROADCASTING ENVIRONMENT: EVIDENCE FROM TWITTER 1,"Shi, Zhan and Rui, Huaxia and Whinston, Andrew B",nan
mixed,mixed_4596,mixed_3359,CAN POSITIVE ONLINE SOCIAL CUES ALWAYS REDUCE USER AVOIDANCE OF SPONSORED SEARCH RESULTS? 1,"Deng, Honglin and Wang, Weiquan and Li, Siyuan and Lim, Kai H",nan,Can Positive Online Social Cues Always Reduce User Avoidance of Sponsored Search Results?,"Deng, Honglin and Wang, Weiquan and Li, Seth Siyuan and Lim, Kai",2022
mixed,mixed_2047,mixed_5079,SIM Competition Paper - Information Systems for Competitive Advantage - Implemenation of a Planning Process,"Rackoff, Nick and Wiseman, Charles and Ullrich, Walter A.",1985,Information Systems For Competitive Advantage: Implementation of a Planning Process,"Rackoff, Nick and Wiseman, Charles and Uiirich, Walter A",nan
mixed,mixed_4553,mixed_1582,ALGORITHMIC PROCESSES OF SOCIAL ALERTNESS AND SOCIAL TRANSMISSION: HOW BOTS DISSEMINATE INFORMATION ON TWITTER 1,"Alves, Carolina and Salge, Lima and Karahanna, Elena and Thatcher, Jason Bennett",nan,Algorithmic Processes of Social Alertness and Social Transmission: How Bots Disseminate Information on Twitter,"Salge, Carolina and Karahanna, Elena and Thatcher, Jason",2022
mixed,mixed_4508,mixed_878,DE-ESCALATING INFORMATION TECHNOLOGY PROJECTS: LESSONS FROM THE DENVER INTERNATIONAL AIRPORT 1,"Montealegre, Ramiro and Keil, Mark and Robinson, J. Mack",nan,De-Escalating Information Technology Projects: Lessons from the Denver International Airport,"Montealegre, Ramiro and Keil, Mark",2000
mixed,mixed_3870,mixed_2349,Transformation of the IT Function at British Petroleum I,"Cross, John and Petroleum, British and Earl, Michael J and Sampler, Jeffrey L",nan,Transformation of the IT Function at British Petroleum,"Cross, John and Earl, Michael J. and Sampler, Jeffrey L.",1997
mixed,mixed_2709,mixed_4924,The Impact of Malicious Agents on the Enterprise Software Industry,"Galbreth, Michael R. and Shor, Mikhael",2010,THE IMPACT OF MALICIOUS AGENTS ON THE ENTERPRISE SOFTWARE INDUSTRY 1,"Galbreth, Michael R and Shor, Mikhael",nan
mixed,mixed_2939,mixed_407,Dynamic Reconfiguration in Planetary Exploration - A Sociomaterial Ethnography,"Mazmanian, Melissa and Cohn, Marisa Leavitt and Dourish, Paul",2014,Dynamic Reconfiguration in Planetary Exploration: A Sociomaterial Ethnography,"Mazmanian, Melissa and Cohn, Marisa and Dourish, Paul",2014
mixed,mixed_3652,mixed_2048,Information Systems Support for Group Planning and Decision-Making Activities,"Rathwell, Margaret A and Burns, Alan",nan,Information Systems Support for Group Planning and Decision-Making Activities,"Rathwell, Margaret A. and Burns, Alan",1985
mixed,mixed_4954,mixed_49,SPECIAL ISSUE: SERVICE INNOVATION IN THE DIGITAL AGE THE VALUE OF SELF-SERVICE: LONG-TERM EFFECTS OF TECHNOLOGY-BASED SELF-SERVICE USAGE ON CUSTOMER RETENTION 1,"Scherer, Anne and Wünderlich, Nancy V and Von Wangenheim, Florian",nan,The Value of Self-Service: Long-Term Effects of Technology-Based Self-Service Usage on Customer Retention,"Scherer, Anne and Wünderlich, Nancy V. and von Wangenheim, Florian",2015
mixed,mixed_2789,mixed_4054,A Research Note on Representing Part-Whole Relations in Conceptual Modeling,"Allen, Gove N. and March, Salvatore T.",2012,A RESEARCH NOTE ON REPRESENTING PART-WHOLE RELATIONS IN CONCEPTUAL MODELING 1,"Allen, Gove N and March, Salvatore T",nan
mixed,mixed_3448,mixed_1786,Commercializing Social Media? How Showrooms on Social Media Fan Pages Influence Customer Behavior,"Jung, JaeHwuen and Wang, Shuting and Wattal, Sunil",2024,Commercializing Social Media? How Showrooms on Social Media Fan Pages Influence Customer Behavior,"Jung, Jaehwuen and Wang, Shuting (Ada) and Wattal, Sunil",2024
mixed,mixed_4509,mixed_923,A Social Process Model of User-Analyst Relationships,"Newman, Michael and Robey, Daniel",nan,A Social Process Model of User-Analyst Relationships,"Newman, Michael and Robey, Daniel",1992
mixed,mixed_3329,mixed_4745,A Deep Learning Approach for Recognizing Activity of Daily Living (ADL) for Senior Care: Exploiting Interaction Dependency and Temporal Patterns,"Zhu, Hongyi and Samtani, Sagar and Brown, Randall A. and Chen, Hsinchun",2021,A DEEP LEARNING APPROACH FOR RECOGNIZING ACTIVITY OF DAILY LIVING (ADL) FOR SENIOR CARE: EXPLOITING INTERACTION DEPENDENCY AND TEMPORAL PATTERNS 1,"Zhu, Hongyi and Samtani, Sagar and Brown, Randall A and Chen, Hsinchun",nan
mixed,mixed_3636,mixed_2155,Developing an Expert Systems Strategy,"Braden, Barbara and Kanter, Jerome and Kopcso, David",nan,SIM Paper Competition - Developing an Expert Systems Strategy,"Braden, Barbara and Kanter, Jerome and Kopsco, David",1989
